Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27
2014-05-17 15:37,Bell Crack,Clue,49,D,8,2,Defense,Pull,,,Gabe,4.649,Grin,Harrison,Gabe,Ben J,Lexa,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,49,D,8,2,Defense,Throwaway,,,Anonymous,,Grin,Harrison,Gabe,Ben J,Lexa,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,49,D,8,2,Offense,Goal,Grin,Lexa,,,Grin,Harrison,Gabe,Ben J,Lexa,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,21,D,9,2,Defense,Pull,,,Trey,5.416,Beta,Lexa,Owen,Miggs,Melanie,Trey,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,21,D,9,2,Defense,Throwaway,,,Anonymous,,Beta,Lexa,Owen,Miggs,Melanie,Trey,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,21,D,9,2,Offense,Goal,Owen,Melanie,,,Beta,Lexa,Owen,Miggs,Melanie,Trey,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,56,D,9,3,Defense,Pull,,,Owen,5.832,Beta,Katie,Owen,Dre,Miggs,Trey,Anna,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,56,D,9,3,Defense,Goal,,,Anonymous,,Beta,Katie,Owen,Dre,Miggs,Trey,Anna,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Bulb,Satell,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Satell,Stng,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Stng,Sara,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Sara,Devlin,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Throwaway,Devlin,Anonymous,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Defense,D,,,Garrett,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Garrett,Satell,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Satell,Bulb,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Bulb,Satell,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Satell,Garrett,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Garrett,Satell,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Catch,Satell,Bulb,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,76,O,10,3,Offense,Goal,Bulb,Devlin,,,Bulb,Stng,Sara,Devlin,Jessie,Garrett,Satell,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,13,D,10,4,Defense,Pull,,,Ben J,4.533,Sara,Raha,Harrison,Gabe,Ben J,Forbes,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,13,D,10,4,Defense,Goal,,,Anonymous,,Sara,Raha,Harrison,Gabe,Ben J,Forbes,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,84,O,11,4,Offense,Throwaway,Raha,Anonymous,,,Beta,Raha,Katie,Miggs,Trey,Satell,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,84,O,11,4,Defense,Throwaway,,,Anonymous,,Beta,Raha,Katie,Miggs,Trey,Satell,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,84,O,11,4,Offense,Goal,Satell,Trey,,,Beta,Raha,Katie,Miggs,Trey,Satell,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,93,D,12,4,Defense,Pull,,,Gabe,3.516,Panna,Stng,Katie,Gabe,Ben J,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,93,D,12,4,Defense,D,,,Panna,,Panna,Stng,Katie,Gabe,Ben J,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,93,D,12,4,Offense,Goal,Panna,Ben J,,,Panna,Stng,Katie,Gabe,Ben J,Dre,Melanie,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,100,D,13,4,Defense,Pull,,,Owen,5.282,Stng,Sara,Ben J,Lexa,Owen,Dre,Forbes,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,100,D,13,4,Defense,D,,,Owen,,Stng,Sara,Ben J,Lexa,Owen,Dre,Forbes,,,,,,,,,,,,,,,,,,,,,
2014-05-17 15:37,Bell Crack,Clue,100,D,13,4,Offense,Goal,Lexa,Owen,,,Stng,Sara,Ben J,Lexa,Owen,Dre,Forbes,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,13,D,0,1,Defense,Pull,,,Ben P,6.841,Panna,Diana,Ben P,Zumba,Dre,Melanie,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,13,D,0,1,Defense,Goal,,,Anonymous,,Panna,Diana,Ben P,Zumba,Dre,Melanie,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,45,O,0,2,Offense,Catch,Alex,Charlie,,,Charlie,Sara,Raha,Glazer,Devlin,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,45,O,0,2,Offense,Catch,Charlie,Raha,,,Charlie,Sara,Raha,Glazer,Devlin,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,45,O,0,2,Offense,Catch,Raha,Glazer,,,Charlie,Sara,Raha,Glazer,Devlin,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,45,O,0,2,Offense,Throwaway,Glazer,Anonymous,,,Charlie,Sara,Raha,Glazer,Devlin,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,45,O,0,2,Defense,Throwaway,,,Anonymous,,Charlie,Sara,Raha,Glazer,Devlin,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,45,O,0,2,Offense,Throwaway,Jessie,Anonymous,,,Charlie,Sara,Raha,Glazer,Devlin,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,45,O,0,2,Defense,Goal,,,Anonymous,,Charlie,Sara,Raha,Glazer,Devlin,Jessie,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,31,O,0,3,Offense,Catch,Alex,Miggs,,,Grin,Raha,Katie,Devlin,Owen,Miggs,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,31,O,0,3,Offense,Catch,Miggs,Katie,,,Grin,Raha,Katie,Devlin,Owen,Miggs,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,31,O,0,3,Offense,Catch,Katie,Miggs,,,Grin,Raha,Katie,Devlin,Owen,Miggs,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,31,O,0,3,Offense,Throwaway,Miggs,Anonymous,,,Grin,Raha,Katie,Devlin,Owen,Miggs,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,31,O,0,3,Defense,Goal,,,Anonymous,,Grin,Raha,Katie,Devlin,Owen,Miggs,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Sara,Miggs,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Miggs,Owen,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Owen,Miggs,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Miggs,Jessie,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Jessie,Grin,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Throwaway,Grin,Anonymous,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Defense,D,,,Owen,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Miggs,Katie,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Katie,Miggs,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Miggs,Katie,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Katie,Purifico,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Purifico,Miggs,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Miggs,Katie,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Katie,Jessie,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Jessie,Owen,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Throwaway,Owen,Anonymous,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Defense,Throwaway,,,Anonymous,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Owen,Sara,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Sara,Grin,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Grin,Katie,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Katie,Sara,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Sara,Miggs,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Miggs,Purifico,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Throwaway,Purifico,Anonymous,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Defense,D,,,Owen,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Drop,Purifico,Grin,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Defense,Throwaway,,,Anonymous,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Miggs,Sara,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Sara,Purifico,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Throwaway,Purifico,Anonymous,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Defense,Throwaway,,,Anonymous,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Miggs,Sara,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Catch,Sara,Grin,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,469,O,1,3,Offense,Goal,Grin,Purifico,,,Grin,Sara,Katie,Purifico,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,132,D,1,4,Defense,Pull,,,Ben P,4.312,Furf,Gabe,Lexa,Ben P,Zumba,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,132,D,1,4,Defense,Goal,,,Anonymous,,Furf,Gabe,Lexa,Ben P,Zumba,Melanie,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,11,O,1,5,Offense,Throwaway,Raha,Anonymous,,,Bulb,Charlie,Sara,Raha,Katie,Devlin,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,11,O,1,5,Defense,Goal,,,Anonymous,,Bulb,Charlie,Sara,Raha,Katie,Devlin,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Catch,Charlie,Miggs,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Catch,Miggs,Owen,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Catch,Owen,Katie,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Catch,Katie,Miggs,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Catch,Miggs,Owen,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Catch,Owen,Glazer,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Throwaway,Glazer,Anonymous,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Defense,Throwaway,,,Anonymous,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Catch,Miggs,Charlie,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Catch,Charlie,Katie,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Offense,Throwaway,Katie,Anonymous,,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,110,O,1,6,Defense,Goal,,,Anonymous,,Charlie,Sara,Katie,Glazer,Devlin,Owen,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,33,O,1,7,Offense,Catch,Melanie,Panna,,,Panna,Raha,Gabe,Dre,Jessie,Melanie,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,33,O,1,7,Offense,Drop,Panna,Melanie,,,Panna,Raha,Gabe,Dre,Jessie,Melanie,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,33,O,1,7,Defense,Goal,,,Anonymous,,Panna,Raha,Gabe,Dre,Jessie,Melanie,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Catch,Alex,Ben P,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Catch,Ben P,Katie,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Catch,Katie,Devlin,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Catch,Devlin,Purifico,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Catch,Purifico,Alex,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Catch,Alex,Bill,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Catch,Bill,Purifico,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Drop,Purifico,Devlin,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Defense,Throwaway,,,Anonymous,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Catch,Bill,Raha,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,223,O,2,7,Offense,Goal,Raha,Bill,,,Bill,Raha,Katie,Purifico,Devlin,Ben P,Alex,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Defense,Pull,,,Alex,2.445,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Defense,D,,,Lexa,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Throwaway,Alex,Anonymous,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Defense,D,,,Diana,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Gabe,Alex,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Alex,Diana,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Diana,Papa,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Papa,Diana,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Drop,Diana,Lexa,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Defense,D,,,Papa,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Papa,Gabe,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Gabe,Papa,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Papa,Diana,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Diana,Gabe,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Catch,Gabe,Kelly,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Offense,Throwaway,Kelly,Anonymous,,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,330,D,2,8,Defense,Goal,,,Anonymous,,Diana,Furf,Gabe,Lexa,Alex,Papa,Kelly,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,56,O,3,8,Offense,Catch,Miggs,Owen,,,Grin,Sara,Raha,Katie,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,56,O,3,8,Offense,Catch,Owen,Grin,,,Grin,Sara,Raha,Katie,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,56,O,3,8,Offense,Catch,Grin,Miggs,,,Grin,Sara,Raha,Katie,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,56,O,3,8,Offense,Catch,Miggs,Grin,,,Grin,Sara,Raha,Katie,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,56,O,3,8,Offense,Drop,Grin,Katie,,,Grin,Sara,Raha,Katie,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,56,O,3,8,Defense,Throwaway,,,Anonymous,,Grin,Sara,Raha,Katie,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,56,O,3,8,Offense,Catch,Miggs,Katie,,,Grin,Sara,Raha,Katie,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,56,O,3,8,Offense,Goal,Katie,Raha,,,Grin,Sara,Raha,Katie,Owen,Jessie,Miggs,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,232,D,3,9,Defense,Pull,,,Ben P,5.97,Diana,Bill,Glazer,Dre,Melanie,Alex,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,232,D,3,9,Defense,Throwaway,,,Anonymous,,Diana,Bill,Glazer,Dre,Melanie,Alex,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,232,D,3,9,Offense,Throwaway,Diana,Anonymous,,,Diana,Bill,Glazer,Dre,Melanie,Alex,Papa,,,,,,,,,,,,,,,,,,,,,
2014-07-04 11:15,US Open,CLX,232,D,3,9,Defense,Throwaway,,,Anonymous,,Diana,Bill,Glazer,Dre,Melanie,Alex,Papa,,,,,,,,,,,,,,,,,,,,,
