Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Hang Time (secs)
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Offense,Catch,Stacy,Bulb,,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Offense,Throwaway,Bulb,Anonymous,,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Defense,Throwaway,,,Anonymous,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Offense,Throwaway,Mel,Anonymous,,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Defense,D,,,Grin,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Offense,Catch,Bulb,Satell,,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Offense,Catch,Satell,Panasci,,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Offense,Catch,Panasci,Grin,,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,122,O,9,5,Offense,Goal,Grin,Stacy,,Bulb,Grin,Mel,Devlin,Panasci,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Defense,Pull,,,Alex,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,6.151
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Defense,D,,,Alex,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Catch,Alex,Dre,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Catch,Dre,BenJ,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Catch,BenJ,Tommy,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Throwaway,Tommy,Anonymous,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Defense,D,,,Tommy,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Catch,Tommy,Dre,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Catch,Dre,Alex,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Catch,Alex,Adam,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Catch,Adam,Tommy,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,266,D,10,5,Offense,Goal,Tommy,Alex,,Diana,Tommy,Adam,Dre,BenJ,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Defense,PullOb,,,Wheez,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Defense,Throwaway,,,Anonymous,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Offense,Throwaway,Nico,Anonymous,,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Defense,Throwaway,,,Anonymous,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Offense,Catch,Butter,Dre,,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Offense,Catch,Dre,Diana,,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Offense,Catch,Diana,Wheez,,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Offense,Catch,Wheez,Butter,,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Offense,Catch,Butter,Diana,,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Offense,Catch,Diana,Wheez,,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,159,D,11,5,Offense,Goal,Wheez,Bill,,Diana,Bill,Butter,Wheez,Nico,Dre,Jill,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Defense,Pull,,,Satell,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,4.077
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Defense,Throwaway,,,Anonymous,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Catch,Adam,Jeff,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Catch,Jeff,BenJ,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Catch,BenJ,Jeff,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Catch,Jeff,Maddie,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Catch,Maddie,Katie,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Catch,Katie,Satell,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Throwaway,Satell,Anonymous,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Defense,D,,,Maddie,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Catch,Maddie,Jeff,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Catch,Jeff,Maddie,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,174,D,12,5,Offense,Goal,Maddie,Adam,,Katie,Maddie,Devlin,Adam,BenJ,Satell,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,53,D,12,6,Defense,Pull,,,Zumba,Bill,Tommy,Katie,Maddie,Devlin,Zumba,Jeff,,,,,,7.383
2013-05-19 15:11,Bell Crack,DBJ,53,D,12,6,Defense,Goal,,,Anonymous,Bill,Tommy,Katie,Maddie,Devlin,Zumba,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,56,O,13,6,Offense,Catch,Mel,H,,Raha,Ben,Mel,Dre,H,Stacy,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,56,O,13,6,Offense,Catch,H,Jeff,,Raha,Ben,Mel,Dre,H,Stacy,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,56,O,13,6,Offense,Throwaway,Jeff,Anonymous,,Raha,Ben,Mel,Dre,H,Stacy,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,56,O,13,6,Defense,D,,,Raha,Raha,Ben,Mel,Dre,H,Stacy,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,56,O,13,6,Offense,Catch,Jeff,Raha,,Raha,Ben,Mel,Dre,H,Stacy,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,56,O,13,6,Offense,Catch,Raha,Jeff,,Raha,Ben,Mel,Dre,H,Stacy,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,56,O,13,6,Offense,Goal,Jeff,H,,Raha,Ben,Mel,Dre,H,Stacy,Jeff,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,101,D,14,6,Defense,PullOb,,,Wheez,Tommy,Katie,Adam,Wheez,Dre,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,101,D,14,6,Defense,Throwaway,,,Anonymous,Tommy,Katie,Adam,Wheez,Dre,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,101,D,14,6,Offense,Catch,Wheez,Stacy,,Tommy,Katie,Adam,Wheez,Dre,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,101,D,14,6,Offense,Catch,Stacy,Katie,,Tommy,Katie,Adam,Wheez,Dre,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,101,D,14,6,Offense,Catch,Katie,Stacy,,Tommy,Katie,Adam,Wheez,Dre,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,101,D,14,6,Offense,Catch,Stacy,Adam,,Tommy,Katie,Adam,Wheez,Dre,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,101,D,14,6,Offense,Catch,Adam,Tommy,,Tommy,Katie,Adam,Wheez,Dre,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,101,D,14,6,Offense,Goal,Tommy,Satell,,Tommy,Katie,Adam,Wheez,Dre,Stacy,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Defense,Pull,,,Alex,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,8.231
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Defense,Throwaway,,,Anonymous,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Offense,Catch,Panasci,Alex,,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Offense,Catch,Alex,Katie,,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Offense,Catch,Katie,Zumba,,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Offense,Catch,Zumba,Jill,,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Offense,Catch,Jill,Alex,,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Offense,Catch,Alex,Katie,,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Offense,Catch,Katie,Zumba,,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Offense,Throwaway,Zumba,Anonymous,,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,121,D,14,7,Defense,Goal,,,Anonymous,Diana,Katie,Zumba,Nico,Panasci,Jill,Alex,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Bill,Satell,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Satell,Mel,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Mel,Wheez,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Wheez,Raha,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Raha,Satell,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Satell,Bill,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Throwaway,Bill,Anonymous,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Defense,D,,,Devlin,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Wheez,Bulb,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Bulb,Satell,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Satell,Bill,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Bill,Bulb,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Bulb,Wheez,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Catch,Wheez,Satell,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-19 15:11,Bell Crack,DBJ,146,O,15,7,Offense,Goal,Satell,Mel,,Bulb,Bill,Raha,Mel,Devlin,Wheez,Satell,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Defense,Pull,,,Satell,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,4.522
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Defense,D,,,Satell,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Offense,Catch,Satell,Maddie,,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Offense,Catch,Maddie,Satell,,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Offense,Catch,Satell,Katie,,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Offense,Catch,Katie,Satell,,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Offense,Catch,Satell,Dre,,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Offense,Catch,Dre,Satell,,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Offense,Catch,Satell,Jeff,,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,41,D,1,0,Offense,Goal,Jeff,Dre,,Katie,Maddie,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Defense,Pull,,,Ben,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,2.36
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Defense,Throwaway,,,Anonymous,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Katie,Wheez,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Wheez,Ben,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Ben,Katie,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Katie,Dre,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Dre,Katie,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Katie,Maddie,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Maddie,Katie,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Katie,Jessie,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Jessie,Katie,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Catch,Katie,Wheez,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,121,D,2,0,Offense,Goal,Wheez,Maddie,,Ben,Katie,Maddie,Wheez,Nico,Dre,Jessie,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Defense,Pull,,,Panasci,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,4.785
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Defense,Throwaway,,,Anonymous,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Offense,Catch,Panasci,BenJ,,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Offense,Catch,BenJ,Stacy,,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Offense,Catch,Stacy,Weeks,,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Offense,Catch,Weeks,Charles,,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Offense,Catch,Charles,Stacy,,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Offense,Catch,Stacy,Weeks,,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,65,D,3,0,Offense,Goal,Weeks,Devlin,,Weeks,Devlin,BenJ,Panasci,Charles,Jesse,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,30,D,4,0,Defense,Pull,,,Alex,Tommy,Weeks,Devlin,Zumba,Nico,Alex,Stacy,,,,,,8.35
2013-05-18 09:03,Bell Crack,Ant Sadness,30,D,4,0,Defense,D,,,Alex,Tommy,Weeks,Devlin,Zumba,Nico,Alex,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,30,D,4,0,Offense,Goal,Alex,Zumba,,Tommy,Weeks,Devlin,Zumba,Nico,Alex,Stacy,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,30,D,5,0,Defense,Pull,,,Wheez,Mel,Wheez,Dre,Jessie,Charles,Satell,Jeff,,,,,,6.195
2013-05-18 09:03,Bell Crack,Ant Sadness,30,D,5,0,Defense,Throwaway,,,Anonymous,Mel,Wheez,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,30,D,5,0,Offense,Catch,Satell,Jessie,,Mel,Wheez,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,30,D,5,0,Offense,Goal,Jessie,Mel,,Mel,Wheez,Dre,Jessie,Charles,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,84,D,6,0,Defense,PullOb,,,Bill,Bulb,Bill,Ben,Mel,Dre,Jessie,Jesse,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,84,D,6,0,Defense,Throwaway,,,Anonymous,Bulb,Bill,Ben,Mel,Dre,Jessie,Jesse,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,84,D,6,0,Offense,Catch,Ben,Mel,,Bulb,Bill,Ben,Mel,Dre,Jessie,Jesse,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,84,D,6,0,Offense,Catch,Mel,Jessie,,Bulb,Bill,Ben,Mel,Dre,Jessie,Jesse,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,84,D,6,0,Offense,Catch,Jessie,Dre,,Bulb,Bill,Ben,Mel,Dre,Jessie,Jesse,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,84,D,6,0,Offense,Catch,Dre,Bulb,,Bulb,Bill,Ben,Mel,Dre,Jessie,Jesse,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,84,D,6,0,Offense,Goal,Bulb,Ben,,Bulb,Bill,Ben,Mel,Dre,Jessie,Jesse,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,46,D,6,1,Defense,Pull,,,Panasci,Weeks,Katie,Panasci,Charles,Stacy,Satell,Jeff,,,,,,3.875
2013-05-18 09:03,Bell Crack,Ant Sadness,46,D,6,1,Defense,Throwaway,,,Anonymous,Weeks,Katie,Panasci,Charles,Stacy,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,46,D,6,1,Offense,Throwaway,Satell,Anonymous,,Weeks,Katie,Panasci,Charles,Stacy,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,46,D,6,1,Defense,Goal,,,Anonymous,Weeks,Katie,Panasci,Charles,Stacy,Satell,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Offense,Catch,Alex,Bulb,,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Offense,Catch,Bulb,Mel,,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Offense,Catch,Mel,Alex,,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Offense,Catch,Alex,Jesse,,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Offense,Catch,Jesse,Jeff,,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Offense,Catch,Jeff,Mel,,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Offense,Catch,Mel,Jesse,,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Offense,Drop,Jesse,Maddie,,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,54,O,6,2,Defense,Goal,,,Anonymous,Bulb,Maddie,Mel,Devlin,Jesse,Alex,Jeff,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Alex,Bulb,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Bulb,Alex,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Alex,Ben,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Ben,Alex,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Alex,Jesse,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Jesse,Alex,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Alex,Jesse,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Jesse,Bulb,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Bulb,Mel,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Mel,Bulb,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
2013-05-18 09:03,Bell Crack,Ant Sadness,203,O,6,3,Offense,Catch,Bulb,Alex,,Bulb,Ben,Maddie,Mel,Devlin,Jesse,Alex,,,,,,
